filename,original,translation,status
VOICE_ID.BIN_000000D7.wav,だ、だ、だ、だ、なにしやがるルイズ! 殺すつもりか!,"Нет, нет, нет, нет, Луиза, что ты делаешь! Ты пытаешься меня убить?",Успешно
VOICE_ID.BIN_000000D8.wav,うるさい!うるさい!,Шумный! Шумный!,Успешно
VOICE_ID.BIN_000000D9.wav,私をハルナと呼ぶな! 私はアキナだ!,Не называй меня Харуна! Я Акина!,Успешно
VOICE_ID.BIN_000000DA.wav,ウェザリー様を呼び捨てにするな! それに私を無視するな!,Не вызывайте мистера Уэзерли! И не игнорируйте меня!,Успешно
VOICE_ID.BIN_000000DB.wav,言っただろ トリスタニアでの破壊活動よ爆弾使いとしてのね,"Я же тебе говорил, диверсия в Тристании, будучи бомбардировщиком.",Успешно
VOICE_ID.BIN_000000DC.wav,魔法学院に入り込んだのは、学院の持つ秘密に関しての情報収集のはずだったんだけどな,"Причина, по которой я поступил в академию магии, должна была состоять в том, чтобы собрать информацию о секретах, которые хранит академия.",Успешно
VOICE_ID.BIN_000000DD.wav,お前のことだよルイズ お前の持つ巨無の力のことだ,"Дело в тебе, Луиза, в той огромной силе, которой ты обладаешь.",Успешно
VOICE_ID.BIN_000000DE.wav,サイトに出会っちまったせいで 春名の意識が強くなっていろいろ予定が来るちまったがねぇ,"С тех пор, как я наткнулся на этот сайт, сознание Харуны стало сильнее, и у меня появилось много планов.",Успешно
VOICE_ID.BIN_000000DF.wav,ふっ、面白い。お上品ぶっても結局は力で決まるんだよ。,"Вау, это интересно. Независимо от того, насколько вы элегантны, в конечном итоге все дело в вашей силе.",Успешно
VOICE_ID.BIN_000000E0.wav,さあ、出ておいで!,Выходи!,Успешно
VOICE_ID.BIN_000000E1.wav,よ、よくも!,"Эй, хорошая работа!",Успешно
VOICE_ID.BIN_000000E2.wav,やめろ!出てくるんじゃねえ!あたしはあたしなんだ!,Прекрати! Не выходи! Я это я!,Успешно
VOICE_ID.BIN_000000E3.wav,やめろ!ハルナ!,Прекрати! Харуна!,Успешно
VOICE_ID.BIN_000000E4.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_000000E5.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_000000E6.wav,ちくしょうちくしょう 春菜のやつ邪魔しやがって,"Черт возьми, черт возьми, ты мешаешь Харуне.",Успешно
VOICE_ID.BIN_000000E7.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_000000E8.wav,私はあいつらを倒して、サイトを手に入れるんだ!,Я собираюсь победить их и заполучить это место!,Успешно
VOICE_ID.BIN_000000E9.wav,じゃあ、ウェザリー様に頭の中をいじってもらえばいい,"Что ж, тогда ты можешь попросить мистера Уэзерли поиграть с твоей головой.",Успешно
VOICE_ID.BIN_000000EA.wav,私たちだけを見てくれるサイトの出来上がりだ,"Сайт, который смотрит только на нас, готов.",Успешно
VOICE_ID.BIN_000000EB.wav,そうだなぁ たまにはお前が顔を出すのを許してやってもいいぞ,"Верно, я могу позволить тебе время от времени показываться.",Успешно
VOICE_ID.BIN_000000EC.wav,じゃあ、サイトの隣に別の女がいる姿をずっと見続けるほうがいいのか!?,"Итак, не лучше ли продолжать смотреть на другую женщину рядом с вами на сайте?",Успешно
VOICE_ID.BIN_000000ED.wav,私じゃない誰かがいるんだぞ,"Есть кто-то еще, кто не я",Успешно
VOICE_ID.BIN_000000EE.wav,偽善者!嘘つき!黙れ黙れ!,Лицемер! Лжец! Замолчи! Замолчи!,Успешно
VOICE_ID.BIN_000000EF.wav,私は嫌だ他の女なんて許さない 私だったらサイトを手に入れられるんだぞ,"Мне это не нравится, я не потерплю другую женщину. Если бы это был я, я мог бы получить сайт.",Успешно
VOICE_ID.BIN_000000F0.wav,サイトの腕の中で抱きしめてもらえるんだぞ 私だけが私だけが,"Я могу держать тебя в объятиях сайта, только я, только я.",Успешно
VOICE_ID.BIN_000000F1.wav,力をかすんだ、ハルナ,Харуна теряет власть,Успешно
VOICE_ID.BIN_000000F2.wav,あんなルイーズなんかやっつけて サイトをあたしたちだけのものにしよう,Давайте избавимся от Луизы и сделаем этот сайт своим.,Успешно
VOICE_ID.BIN_000000F3.wav,よく言うよ 私はもう一人のお前なんだ 私に嘘なんかつけるもんか,"Я часто говорю, что я просто еще один ты, как ты мог мне солгать?",Успешно
VOICE_ID.BIN_000000F4.wav,私をその名前で呼ぶなと言ってるだろ!,Я же говорил тебе не называть меня этим именем!,Успешно
VOICE_ID.BIN_000000F5.wav,な、なんだよ、斎藤,"Что такое, Сайто?",Успешно
VOICE_ID.BIN_000000F6.wav,いいこと?お前にウェザリー様の何が分かるって言うんだ,Хорошая вещь? Что вы знаете о мистере Уэзерли?,Успешно
VOICE_ID.BIN_000000F7.wav,ハルナ、ハルナの仕業なの!,"Харуна, это дело рук Харуны!",Успешно
VOICE_ID.BIN_000000F8.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_000000F9.wav,ウェザリー様,г-н Уэзерли,Успешно
VOICE_ID.BIN_000000FA.wav,ごめーと,Гомет,Успешно
VOICE_ID.BIN_000000FB.wav,久しぶりだな!,Прошло много времени!,Успешно
VOICE_ID.BIN_000000FC.wav,そう。ハルナと同じ体だけど、まったくの別人。もう一つの人格ってところさ。,"да. Хотя у нее такое же тело, как у Харуны, она совершенно другой человек. Это просто еще одна личность.",Успешно
VOICE_ID.BIN_000000FD.wav,金明かししてあげようじゃないか,Давайте проясним деньги,Успешно
VOICE_ID.BIN_000000FE.wav,ハルナはあんたに助けられるずーっと前に、このハルケギニアにやってきたんだ。 そしてそこでウェザリー様に保護された。,"Харуна пришла в Харукегинию задолго до того, как вы ее спасли. Там его защищал мистер Уэзерли.",Успешно
VOICE_ID.BIN_000000FF.wav,これは使えるって思ったウェザリー様が 私を生み出したのさ,"Мистер Уэзерли подумал, что сможет использовать это, и создал меня.",Успешно
VOICE_ID.BIN_00000100.wav,トリステインに現れたという伝説の使い間サイトと その主人であるルイズの情報を集めるためにね,"Чтобы собрать информацию о легендарном месте поручений, появившемся в Тристейне, и его владелице Луизе.",Успешно
